filename,class,xmin,ymin,xmax,ymax
001_nl_b334_051_01_jpg.rf.b97331df70fc6f3c188bf4acf159af28.jpg,line,42,52,595,130
001_nl_b334_051_01_jpg.rf.b97331df70fc6f3c188bf4acf159af28.jpg,line,42,151,595,230
001_nl_b334_051_01_jpg.rf.b97331df70fc6f3c188bf4acf159af28.jpg,line,45,275,599,354
001_nl_b334_051_01_jpg.rf.b97331df70fc6f3c188bf4acf159af28.jpg,line,46,388,599,467
001_nl_b334_051_01_jpg.rf.b97331df70fc6f3c188bf4acf159af28.jpg,line,46,500,599,578
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,36,63,594,159
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,36,196,594,292
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,35,289,593,385
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,35,383,593,479
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,35,482,593,578
002_nl_b393_077_01_jpg.rf.8970536eb9ca5a1553e5fa434efebe56.jpg,line,5,260,19,391
003_sr_bo_05_001_jpg.rf.ab99486dc056e1be0d3e17a380328cbd.jpg,line,56,78,573,161
003_sr_bo_05_001_jpg.rf.ab99486dc056e1be0d3e17a380328cbd.jpg,line,57,179,569,264
003_sr_bo_05_001_jpg.rf.ab99486dc056e1be0d3e17a380328cbd.jpg,line,57,294,577,396
003_sr_bo_05_001_jpg.rf.ab99486dc056e1be0d3e17a380328cbd.jpg,line,54,414,574,504
003_sr_bo_05_001_jpg.rf.ab99486dc056e1be0d3e17a380328cbd.jpg,line,52,522,577,618
004_sr_bo_06_001_jpg.rf.e825e75e989c7c645e55bcd4cbbc0fc5.jpg,line,58,69,575,174
004_sr_bo_06_001_jpg.rf.e825e75e989c7c645e55bcd4cbbc0fc5.jpg,line,56,180,572,277
004_sr_bo_06_001_jpg.rf.e825e75e989c7c645e55bcd4cbbc0fc5.jpg,line,55,272,579,369
004_sr_bo_06_001_jpg.rf.e825e75e989c7c645e55bcd4cbbc0fc5.jpg,line,56,369,578,461
004_sr_bo_06_001_jpg.rf.e825e75e989c7c645e55bcd4cbbc0fc5.jpg,line,55,481,574,572
005_nl_a128_173_02_jpg.rf.c672c043ae50e9ea615213b838d9100a.jpg,line,68,7,577,149
005_nl_a128_173_02_jpg.rf.c672c043ae50e9ea615213b838d9100a.jpg,line,72,152,578,240
005_nl_a128_173_02_jpg.rf.c672c043ae50e9ea615213b838d9100a.jpg,line,68,273,574,361
005_nl_a128_173_02_jpg.rf.c672c043ae50e9ea615213b838d9100a.jpg,line,68,374,574,462
005_nl_a128_173_02_jpg.rf.c672c043ae50e9ea615213b838d9100a.jpg,line,68,486,574,574
006_sr_bo_05_004_jpg.rf.5f22e46ece6f343a710d99d9e779e5d5.jpg,line,55,41,571,179
006_sr_bo_05_004_jpg.rf.5f22e46ece6f343a710d99d9e779e5d5.jpg,line,55,177,571,316
006_sr_bo_05_004_jpg.rf.5f22e46ece6f343a710d99d9e779e5d5.jpg,line,55,283,570,360
006_sr_bo_05_004_jpg.rf.5f22e46ece6f343a710d99d9e779e5d5.jpg,line,55,402,570,479
006_sr_bo_05_004_jpg.rf.5f22e46ece6f343a710d99d9e779e5d5.jpg,line,55,508,570,585
007_efeo_201_01_04_jpg.rf.b9b3b7ef6527274d6bdd25f003a43d03.jpg,line,89,84,601,150
007_efeo_201_01_04_jpg.rf.b9b3b7ef6527274d6bdd25f003a43d03.jpg,line,88,188,600,254
007_efeo_201_01_04_jpg.rf.b9b3b7ef6527274d6bdd25f003a43d03.jpg,line,88,297,600,363
007_efeo_201_01_04_jpg.rf.b9b3b7ef6527274d6bdd25f003a43d03.jpg,line,87,395,599,460
007_efeo_201_01_04_jpg.rf.b9b3b7ef6527274d6bdd25f003a43d03.jpg,line,87,481,599,547
008_nl_a161_304_01_jpg.rf.79243b8467cc7f0e6a64f9862c2cd28f.jpg,line,62,63,579,154
008_nl_a161_304_01_jpg.rf.79243b8467cc7f0e6a64f9862c2cd28f.jpg,line,63,176,580,268
008_nl_a161_304_01_jpg.rf.79243b8467cc7f0e6a64f9862c2cd28f.jpg,line,63,277,580,369
008_nl_a161_304_01_jpg.rf.79243b8467cc7f0e6a64f9862c2cd28f.jpg,line,62,385,579,477
008_nl_a161_304_01_jpg.rf.79243b8467cc7f0e6a64f9862c2cd28f.jpg,line,67,481,584,573
009_sr_bo_07_004_jpg.rf.872d921aed03ddcf03560051fb38bb48.jpg,line,36,25,606,90
009_sr_bo_07_004_jpg.rf.872d921aed03ddcf03560051fb38bb48.jpg,line,35,133,606,198
009_sr_bo_07_004_jpg.rf.872d921aed03ddcf03560051fb38bb48.jpg,line,37,260,608,325
009_sr_bo_07_004_jpg.rf.872d921aed03ddcf03560051fb38bb48.jpg,line,34,406,605,471
009_sr_bo_07_004_jpg.rf.872d921aed03ddcf03560051fb38bb48.jpg,line,34,507,604,572
010_nl_a158_253_02_jpg.rf.6c2e9b1fabefe0c506fd6e1e31547ab1.jpg,line,69,14,581,138
010_nl_a158_253_02_jpg.rf.6c2e9b1fabefe0c506fd6e1e31547ab1.jpg,line,69,162,581,286
010_nl_a158_253_02_jpg.rf.6c2e9b1fabefe0c506fd6e1e31547ab1.jpg,line,69,264,581,389
010_nl_a158_253_02_jpg.rf.6c2e9b1fabefe0c506fd6e1e31547ab1.jpg,line,68,400,580,525
010_nl_a158_253_02_jpg.rf.6c2e9b1fabefe0c506fd6e1e31547ab1.jpg,line,67,497,579,622
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,65,25,577,132
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,64,150,576,257
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,63,262,576,369
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,64,355,577,463
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,67,473,580,580
011_sr_bo_04_002_jpg.rf.e4a57838521489dafb352819c18cf201.jpg,line,35,247,53,330
012_sr_bo_05_005_jpg.rf.0cdbd2181e643d276253805b01623a02.jpg,line,64,77,572,148
012_sr_bo_05_005_jpg.rf.0cdbd2181e643d276253805b01623a02.jpg,line,63,174,572,245
012_sr_bo_05_005_jpg.rf.0cdbd2181e643d276253805b01623a02.jpg,line,63,272,571,343
012_sr_bo_05_005_jpg.rf.0cdbd2181e643d276253805b01623a02.jpg,line,64,380,572,451
012_sr_bo_05_005_jpg.rf.0cdbd2181e643d276253805b01623a02.jpg,line,64,483,572,555
013_nl_a134_315_01_jpg.rf.762082680296874623d7b1b3e544b76a.jpg,line,74,28,579,119
013_nl_a134_315_01_jpg.rf.762082680296874623d7b1b3e544b76a.jpg,line,74,489,579,580
013_nl_a134_315_01_jpg.rf.762082680296874623d7b1b3e544b76a.jpg,line,76,170,581,261
013_nl_a134_315_01_jpg.rf.762082680296874623d7b1b3e544b76a.jpg,line,76,267,581,359
013_nl_a134_315_01_jpg.rf.762082680296874623d7b1b3e544b76a.jpg,line,76,394,581,486
014_sr_bo_02_002_jpg.rf.6825268a379955aaf6f612ac7d13c030.jpg,line,47,53,607,141
014_sr_bo_02_002_jpg.rf.6825268a379955aaf6f612ac7d13c030.jpg,line,48,169,608,257
014_sr_bo_02_002_jpg.rf.6825268a379955aaf6f612ac7d13c030.jpg,line,48,255,608,343
014_sr_bo_02_002_jpg.rf.6825268a379955aaf6f612ac7d13c030.jpg,line,48,365,608,453
014_sr_bo_02_002_jpg.rf.6825268a379955aaf6f612ac7d13c030.jpg,line,48,516,608,604
015_sr_bo_01_005_jpg.rf.db2c36ffb378aa797a3243d868888d43.jpg,line,41,26,598,128
015_sr_bo_01_005_jpg.rf.db2c36ffb378aa797a3243d868888d43.jpg,line,40,157,597,258
015_sr_bo_01_005_jpg.rf.db2c36ffb378aa797a3243d868888d43.jpg,line,40,281,597,383
015_sr_bo_01_005_jpg.rf.db2c36ffb378aa797a3243d868888d43.jpg,line,40,394,597,495
015_sr_bo_01_005_jpg.rf.db2c36ffb378aa797a3243d868888d43.jpg,line,42,511,599,613
016_sr_bo_03_006_jpg.rf.e2113e015916a8fae9172e78cc63a717.jpg,line,53,51,566,146
016_sr_bo_03_006_jpg.rf.e2113e015916a8fae9172e78cc63a717.jpg,line,53,179,587,246
016_sr_bo_03_006_jpg.rf.e2113e015916a8fae9172e78cc63a717.jpg,line,54,296,588,363
016_sr_bo_03_006_jpg.rf.e2113e015916a8fae9172e78cc63a717.jpg,line,54,382,588,449
016_sr_bo_03_006_jpg.rf.e2113e015916a8fae9172e78cc63a717.jpg,line,54,481,588,548
017_nl_a132_262_02_jpg.rf.a2ce14444c23870ff5b52c001da430ee.jpg,line,67,26,578,126
017_nl_a132_262_02_jpg.rf.a2ce14444c23870ff5b52c001da430ee.jpg,line,70,151,581,250
017_nl_a132_262_02_jpg.rf.a2ce14444c23870ff5b52c001da430ee.jpg,line,69,260,580,360
017_nl_a132_262_02_jpg.rf.a2ce14444c23870ff5b52c001da430ee.jpg,line,68,362,579,462
017_nl_a132_262_02_jpg.rf.a2ce14444c23870ff5b52c001da430ee.jpg,line,68,473,578,573
018_sr_bo_06_004_jpg.rf.38bd829fb16fa0ccf500bc1e6b3d9b68.jpg,line,62,59,578,152
018_sr_bo_06_004_jpg.rf.38bd829fb16fa0ccf500bc1e6b3d9b68.jpg,line,63,189,579,282
018_sr_bo_06_004_jpg.rf.38bd829fb16fa0ccf500bc1e6b3d9b68.jpg,line,59,274,576,367
018_sr_bo_06_004_jpg.rf.38bd829fb16fa0ccf500bc1e6b3d9b68.jpg,line,59,383,576,476
018_sr_bo_06_004_jpg.rf.38bd829fb16fa0ccf500bc1e6b3d9b68.jpg,line,59,480,575,573
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,65,34,580,162
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,64,142,583,247
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,62,269,580,374
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,61,395,580,500
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,61,522,579,627
019_sr_bo_04_007_jpg.rf.6ea0a5352259ef41d770bee6e1348b12.jpg,line,20,144,49,370
020_sr_bo_05_007_jpg.rf.2b970ffd4075e48dec933ae90c3f4b3c.jpg,line,60,48,572,123
020_sr_bo_05_007_jpg.rf.2b970ffd4075e48dec933ae90c3f4b3c.jpg,line,60,148,569,261
020_sr_bo_05_007_jpg.rf.2b970ffd4075e48dec933ae90c3f4b3c.jpg,line,60,247,569,360
020_sr_bo_05_007_jpg.rf.2b970ffd4075e48dec933ae90c3f4b3c.jpg,line,60,445,569,558
